step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
1,4,0.1918461619184616,C136312946,0.0,0.0,C1782113663,0.059149755344418,0.0947338518957345,0,0
1,4,0.0291753602917536,C828447060,0.0,0.0,C1816757085,0.2612826603325415,0.2535545023696682,0,0
1,4,0.055654209556542,C1046056441,0.0,0.0,C1721246982,0.0281024178147268,0.0264167585308056,0,0
1,2,5.8823000588230015e-05,C2117193231,0.0004003341902313,0.0003852100257069,C557041912,0.0142426966745843,0.0132117834123222,0,0
1,3,0.0003559390035593,C161113555,0.0017778871465295,0.0016863835475578,M814245389,0.0,0.0,0,0
1,3,0.0002487990024879,C1120670624,0.0016863835475578,0.0016224223650385,M855501888,0.0,0.0,0,0
1,3,3.53800003538e-05,C1746117425,7.712082262210799e-08,0.0,M467146800,0.0,0.0,0,0
1,3,0.0008440760084407,C967531000,0.0003647750642673,0.0001477863753213,M1693003105,0.0,0.0,0,0
1,3,0.0009160840091608,C286658790,0.0001477863753213,0.0,M1255445356,0.0,0.0,0,0
1,3,0.0011062980110629,C701724503,0.0088128020565552,0.0085284041131105,M83674409,0.0,0.0,0,0
1,3,0.0018392130183921,C634156144,0.0076371465295629,0.0071643385604113,M1273879638,0.0,0.0,0,0
1,3,0.0002357530023575,C2041996211,2.2802056555269924e-05,0.0,M461448225,0.0,0.0,0,0
1,3,0.0005156950051569,C1562950869,4.287712082262211e-05,0.0,M2021835850,0.0,0.0,0,0
1,3,0.0005746340057463,C845388562,0.0,0.0,M550572371,0.0,0.0,0,0
1,3,0.0005607260056072,C948424584,0.0001337275064267,0.0,M1447685190,0.0,0.0,0,0
1,3,0.0006360690063606,C2027701910,9.591259640102828e-05,0.0,M1345293143,0.0,0.0,0,0
1,0,0.0067199970671999,C1448277333,0.002799794344473,0.004527302570694,C243745864,0.0,0.0,0,0
1,3,0.0002453240024532,C1340086277,0.0009103084832904,0.0008472406169665,M1427247001,0.0,0.0,0,0
1,3,7.916000079160001e-06,C2034975583,0.1181773347043702,0.1181752971722365,M955443582,0.0,0.0,0,0
1,3,0.000375806003758,C2006842965,0.1181752971722365,0.1180786863753213,M842422776,0.0,0.0,0,0
1,3,0.0024495350244953,C289711450,0.1180786863753213,0.117448983033419,M1045567253,0.0,0.0,0,0
1,3,0.0001284390012843,C648358364,0.0010825192802056,0.0010494989717223,M643587433,0.0,0.0,0,0
1,3,0.0003283770032837,C310792845,0.13722414781491,0.137139729562982,M1019348343,0.0,0.0,0,0
1,4,0.0042136180421361,C866529530,0.137139729562982,0.1360565347043701,C837659261,0.0010998337292161,0.0013618992890995,0,0
1,4,0.0027008740270087,C2002097394,0.1360565347043701,0.1353622200514139,C824009085,0.0008811717339667,0.0015191037914691,0,0
1,4,0.0331545153315451,C1466413743,0.1353622200514139,0.1268392059125964,C1023714065,0.0366743667458432,0.0334711869668246,0,0
1,4,0.0042529180425291,C2065886345,0.1268392059125964,0.1257459082262211,C1568059495,0.0020882030878859,0.0029087793838862,0,0
1,4,0.0252129632521296,C2030121719,0.1257459082262211,0.1192644241645244,C1899073220,0.0200499795724465,0.0099750440758293,0,0
1,4,0.0473469844734698,C573102881,0.1192644241645244,0.107092960411311,C392292416,0.065160042280285,0.0810450969194312,0,0
1,4,0.2317408803174088,C1219553025,0.107092960411311,0.047519467352185,C1883840933,0.342042755344418,0.4004739336492891,0,0
1,4,0.0864389398643894,C605686842,0.047519467352185,0.0252986578406169,C33524623,0.0415997287410926,0.035954079620853,0,0
1,4,0.0276094822760948,C1417413828,0.0252986578406169,0.0182011020565552,C22805895,0.0066545819477434,0.0154389791469194,0,0
1,4,0.0132355231323552,C820587705,0.0182011020565552,0.0147986514138817,C1782113663,0.1047189166270783,0.0947338518957345,0,0
1,4,0.0169106871691068,C2142129482,0.0147986514138817,0.0147986514138817,C1170794006,0.0136738133016627,0.0005258528436018,0,0
1,4,0.260421903604219,C195163481,0.0147986514138817,0.0,C97730845,0.1725309885985748,0.2355530637440758,0,0
1,4,0.0249740652497406,C1062181581,7.064832904884319e-05,0.0,C968113504,0.0001442280285035,0.0057161196682464,0,0
1,3,0.0007977860079778,C1186657657,0.0,0.0,M1274225913,0.0,0.0,0,0
1,3,0.0007848120078481,C1333529571,0.0103514652956298,0.0101497115681233,M212232499,0.0,0.0,0,0
1,3,0.0007625630076256,C489047267,0.0063927249357326,0.0061966907455012,M1335914322,0.0,0.0,0,0
1,3,0.0003499330034993,C1613514326,0.0008031362467866,0.0007131766066838,M1610372241,0.0,0.0,0,0
1,2,6.421600064216001e-05,C1884422865,0.000549177377892,0.0005326668380462,C1509514333,4.211163895486936e-05,5.723127962085308e-05,0,0
1,1,0.0041295460412954,C1011104118,0.0005326668380462,0.0,C932583850,0.0620957363420427,0.0644353765402843,0,0
1,1,0.0013575930135759,C1046009438,0.0,0.0,C812586739,0.0087237942992874,0.0028916417061611,0,0
1,1,0.0029572640295726,C62739928,0.0,0.0,C1262822392,0.2969121140142517,0.2962085308056872,0,0
1,1,0.0053569110535691,C1671007220,0.0,0.0,C1750905143,0.0162283045130641,0.0100533281990521,0,0
1,1,0.0139247521392475,C2114687352,0.0,0.0,C1401316767,0.0055116320665083,0.0096516168246445,0,0
1,1,0.0060360350603603,C102318785,0.0,0.0,C1256728724,0.0022341163895486,0.0016530061611374,0,0
1,1,0.0161795801617958,C1868809295,0.0,0.0,C97730845,0.2343889247030879,0.2355530637440758,0,0
1,1,0.060753707607537,C1082795132,0.0,0.0,C1286084959,0.0496464688836104,0.049947348578199,0,0
1,1,0.0254399252543992,C1655242052,0.0,0.0,C1810132623,0.0108281149643705,0.0023016158767772,0,0
1,1,0.0427823374278233,C778806426,0.0,0.0,C2083562754,0.0184690301662707,0.0281174599526066,0,0
1,1,0.0016662110166621,C1599823012,0.0,0.0,C97730845,0.2375296912114014,0.2355530637440758,0,0
1,1,0.0173570571735705,C1323514615,0.0,0.0,C1850180796,0.0139772358669833,0.030063244549763,0,0
1,1,0.005468407054684,C1795468466,0.0,0.0,C1330400026,0.0017024228028503,1.936516587677725e-05,0,0
1,1,0.0087963800879638,C406358588,0.0,0.0,C1740000325,0.0101613472684085,0.0323073106635071,0,0
1,1,0.0565349805653498,C486759395,0.0,0.0,C665576141,0.1335612800475059,0.1307052924170616,0,0
1,1,0.0094527290945272,C1247866422,0.0,0.0,C655381473,0.0022567066508313,0.004491344549763,0,0
1,1,0.0315552523155525,C80722676,0.0,0.0,C97730845,0.2375296912114014,0.2355530637440758,0,0
1,1,0.0048169590481695,C1492822331,0.0,0.0,C2083562754,0.0286311076009501,0.0281174599526066,0,0
1,1,0.0118752971187529,C1596009860,0.0,0.0,C1256728724,0.0036678560570071,0.0016530061611374,0,0
1,1,0.0106705701067057,C310212872,0.0,0.0,C1629911510,0.0050046931116389,0.0003643452606635,0,0
1,1,0.0328967253289672,C1805412777,0.0,0.0,C716083600,0.0448809382422802,0.0579380376777251,0,0
1,1,0.0055855480558554,C1713546896,0.0,0.0,C20671747,0.0016219389548693,0.0010353338862559,0,0
1,1,0.0370750983707509,C817490653,0.0,0.0,C2083562754,0.0297752809976247,0.0281174599526066,0,0
1,1,0.0049177280491772,C1232433403,0.0,0.0,C1568059495,0.0030984,0.0029087793838862,0,0
1,1,0.006355709063557,C1093441885,0.0,0.0,C997608398,0.0085815736342042,0.0037436521327014,0,0
1,1,0.0033663120336631,C843686350,0.0,0.0,C721748895,0.0039958572446555,0.0,0,0
1,1,0.0020986700209867,C1306085976,0.0,0.0,C1870252780,0.0006051171021377,0.0011010007109004,0,0
1,1,0.0301680783016807,C793319856,0.0,0.0,C665576141,0.1469900187648456,0.1307052924170616,0,0
1,1,0.00093200500932,C176851829,0.0,0.0,C1330400026,0.0030013342042755,1.936516587677725e-05,0,0
1,1,0.0241487952414879,C1974606907,0.0,0.0,C1590550415,0.4584323040380047,0.4549763033175356,0,0
1,1,0.0060850700608507,C1925059423,0.0,0.0,C1831477404,0.0054725992874109,0.0058545772511848,0,0
1,1,0.0476934254769342,C358420513,0.0,0.0,C22805895,0.0132126560570071,0.0154389791469194,0,0
1,1,0.0598673935986739,C1272115420,0.0,0.0,C985934102,0.0281283508313539,0.0230194054502369,0,0
1,1,0.013535706135357,C778337881,0.0,0.0,C1816757085,0.2684085510688836,0.2535545023696682,0,0
1,1,0.0422125894221259,C742568993,0.0,0.0,C716083600,0.0526948895486935,0.0579380376777251,0,0
1,1,0.0057643140576431,C1373861264,0.0,0.0,C1096283470,0.0015902346793349,0.0,0,0
1,3,0.0011261570112615,C233519968,0.0001800514138817,0.0,M7346738,0.0,0.0,0,0
1,4,0.0416106684161066,C967460257,0.0003157583547557,0.0,C1831477404,0.0069179864608076,0.0058545772511848,0,0
1,3,0.0004447450044474,C1940912369,0.001292236503856,0.0011779035989717,M667680223,0.0,0.0,0,0
1,3,0.0003239850032398,C1080167822,0.0031051928020565,0.0030219035989717,M943666520,0.0,0.0,0,0
1,3,0.0010286380102863,C1236303587,0.0037831876606683,0.0035187537275064,M892231982,0.0,0.0,0,0
1,3,0.0002011710020117,C1710228600,0.0008913110539845,0.0008395935732647,M606365803,0.0,0.0,0,0
1,3,0.0009519920095199,C1856589162,0.0005423907455012,0.0002976601542416,M675833472,0.0,0.0,0,0
1,3,0.0004273460042734,C1300132917,0.1668370349614396,0.1667271748071979,M1243495105,0.0,0.0,0,0
1,1,0.0026844740268447,C1853422837,0.1667271748071979,0.1660370760925449,C2083117811,0.0060452935866983,0.0068903459715639,0,0
1,3,6.343100063431001e-05,C91220956,0.0004729089974293,0.0004566002570694,M999221400,0.0,0.0,0,0
1,1,0.0058516580585165,C8197402,0.0004566002570694,0.0,C932583850,0.0630766285035629,0.0644353765402843,0,0
1,3,0.0005077500050775,C692838068,0.0005652185089974,0.0004346889460154,M1392570698,0.0,0.0,0,0
1,3,0.0004471240044712,C528877978,0.0005696915167095,0.0004547470437017,M2008746677,0.0,0.0,0,0
1,3,0.0006525480065254,C15910024,0.0086764524421593,0.0085086997429305,M1420623741,0.0,0.0,0,0
1,3,0.001274909012749,C2076829355,0.0007082776349614,0.0003805349614395,M1418245573,0.0,0.0,0,0
1,3,0.0007651970076519,C1112075608,0.0006748953727506,0.0004781838046272,M1898751355,0.0,0.0,0,0
1,1,0.045046505450465,C1164241227,0.0004781838046272,0.0,C1504109395,0.011881380760095,0.0140696061611374,0,0
1,3,0.0017540560175405,C1414744767,0.0041276092544987,0.0036766925449871,M1366581056,0.0,0.0,0,0
1,0,0.0002673540026735,C1164394344,0.0197639051413881,0.0198326362467866,C1330400026,0.0032227154394299,1.936516587677725e-05,0,0
1,3,0.0004214980042149,C665565246,0.0198326362467866,0.0197242794344473,M1776486598,0.0,0.0,0,0
1,3,0.0003468640034686,C438228197,0.0003421593830334,0.000252988688946,M1719547057,0.0,0.0,0,0
1,3,2.4399000243990003e-05,C476973576,0.0050283033419023,0.0050220285347043,M1840940155,0.0,0.0,0,0
1,3,1.377800013778e-05,C32496853,0.0015349187660668,0.0015313742930591,M371440613,0.0,0.0,0,0
1,3,0.0007155210071552,C2062667107,0.0015313742930591,0.0013474331619537,M1129387802,0.0,0.0,0,0
1,3,0.0002432780024327,C1009218257,0.0003328020565552,0.0002702601542416,M936380963,0.0,0.0,0,0
1,3,0.0009021340090213,C1128158063,3.948586118251928e-05,0.0,M144467413,0.0,0.0,0,0
1,3,0.0004476100044761,C262815725,0.0,0.0,M941403433,0.0,0.0,0,0
1,3,0.0014546550145465,C159917166,0.0001573264781491,0.0,M1649498695,0.0,0.0,0,0
1,4,0.0272709232727092,C1012552887,0.0019554498714652,0.0,C1935365522,0.0,0.0037543549763033,0,0
1,3,0.0007669320076693,C1643299824,0.000762442159383,0.0005652848329048,M688988404,0.0,0.0,0,0
1,1,0.0014750160147501,C1098568947,0.0005652848329048,0.0001861010282776,C1899073220,0.0260388092636579,0.0099750440758293,0,0
1,1,0.0107421161074211,C795594631,0.0001861010282776,0.0,C1983747920,0.0053759698337292,0.0022632452606635,0,0
1,1,0.0036448540364485,C1492219097,0.0,0.0,C832279283,0.0035377950118764,0.0043931232227488,0,0
1,1,0.0012939560129395,C2026371507,0.0,0.0,C837659261,0.0021006954869358,0.0013618992890995,0,0
1,1,0.0198137301981373,C1871542036,0.0,0.0,C747464370,0.0385839828978622,0.0371430049763033,0,0
1,1,0.0112193551121935,C510368405,0.0,0.0,C977993101,0.0182250467933491,0.0228879158767772,0,0
1,1,0.0040030680400306,C1299145277,0.0,0.0,C665576141,0.153416680760095,0.1307052924170616,0,0
1,1,0.0207283742072837,C178393154,0.0,0.0,C1749186397,0.0051295729216152,0.0065761860189573,0,0
1,1,0.014164803141648,C244577237,0.0,0.0,C1060830840,0.0098235705463182,0.0030982834123222,0,0
1,1,0.0361980573619805,C1290698656,0.0,0.0,C248609774,0.1438734482185273,0.1529249030805687,0,0
1,1,0.0614317546143175,C2049348234,0.0,0.0,C1782113663,0.1078627486935866,0.0947338518957345,0,0
1,1,0.0233255632332556,C1612496268,0.0,0.0,C306206744,0.0763439574821852,0.0842251011848341,0,0
1,3,0.0001420860014208,C1904273153,0.000555089974293,0.0005185614395886,M1311544814,0.0,0.0,0,0
1,3,0.0004881420048814,C94748968,0.0,0.0,M1944815218,0.0,0.0,0,0
1,3,0.001440307014403,C1497558532,0.0,0.0,M1584833211,0.0,0.0,0,0
1,3,0.0004843660048436,C1970377948,0.0,0.0,M1518752790,0.0,0.0,0,0
1,3,0.0007143100071431,C351970188,0.0,0.0,M2146613458,0.0,0.0,0,0
1,3,0.0002279550022795,C115086468,0.0,0.0,M1855112877,0.0,0.0,0,0
1,3,0.0002571390025713,C800456240,0.0,0.0,M1164699452,0.0,0.0,0,0
1,3,0.0002873270028732,C594916129,0.0,0.0,M1537912396,0.0,0.0,0,0
1,3,0.0007394230073942,C1533972343,0.0,0.0,M1101451553,0.0,0.0,0,0
1,3,0.0021902410219024,C1329897103,0.0,0.0,M1091736037,0.0,0.0,0,0
1,3,0.00017300600173,C1848163207,0.0,0.0,M435175610,0.0,0.0,0,0
1,3,0.0011491660114916,C1923810797,0.0,0.0,M669200356,0.0,0.0,0,0
1,3,0.0014204840142048,C205278236,0.0,0.0,M399653041,0.0,0.0,0,0
1,3,0.0014432500144325,C1031586763,0.0,0.0,M56510351,0.0,0.0,0,0
1,3,0.0002501110025011,C1835841364,0.0,0.0,M1803361784,0.0,0.0,0,0
1,3,0.0027845530278455,C809822663,0.0,0.0,M1104654975,0.0,0.0,0,0
1,3,9.002700090027001e-05,C1225353990,0.0,0.0,M1243102466,0.0,0.0,0,0
1,3,0.0028147370281473,C1560670039,0.0,0.0,M557705922,0.0,0.0,0,0
1,3,0.0003782880037828,C602858680,0.0,0.0,M680865258,0.0,0.0,0,0
1,3,0.0004828540048285,C1519911160,0.0,0.0,M339581587,0.0,0.0,0,0
1,3,0.0006540800065408,C1075996552,0.0,0.0,M1096411163,0.0,0.0,0,0
1,3,0.0021840160218401,C1532800776,0.0,0.0,M600657906,0.0,0.0,0,0
1,3,0.0005805830058058,C1887466020,5.547557840616967e-05,0.0,M2123846943,0.0,0.0,0,0
1,3,0.0005018140050181,C1074630954,0.0007521807197943,0.0006231771208226,M167175174,0.0,0.0,0,0
1,3,0.0001066810010668,C2056566350,0.0006231771208226,0.0005957501285347,M1047477166,0.0,0.0,0,0
1,3,0.0001901920019019,C306674056,0.0045273007712082,0.0044784056555269,M749693202,0.0,0.0,0,0
1,3,0.0001981940019819,C1943444495,1.372750642673522e-05,0.0,M874740624,0.0,0.0,0,0
1,3,0.0007019950070199,C486662053,0.0027275578406169,0.0025470938303341,M1244775150,0.0,0.0,0,0
1,3,0.0011488130114881,C222300483,0.0005203856041131,0.0002250583547557,M571481216,0.0,0.0,0,0
1,3,0.0001253500012535,C838800272,0.0002792030848329,0.0002469768637532,M1973256691,0.0,0.0,0,0
1,3,0.001018300010183,C2015007762,0.0025637789203084,0.002302002570694,M1514955661,0.0,0.0,0,0
1,1,0.0146534861465348,C333879495,0.0005427763496143,0.0,C1112414583,0.0,0.0016057563981042,0,0
1,3,0.000561600005616,C183304529,0.0,0.0,M645643802,0.0,0.0,0,0
1,3,0.0005272710052727,C521331027,0.000773059125964,0.0006375113110539,M949314262,0.0,0.0,0,0
1,4,0.0236343892363438,C1511004956,0.0011056763496143,0.0,C1826334428,0.0001914726840855,0.0007894914691943,0,0
1,4,0.0086401830864018,C559998250,0.0,0.0,C977993101,0.0208899790973871,0.0228879158767772,0,0
1,3,0.0003923220039232,C703627308,7.480719794344474e-06,0.0,M979420182,0.0,0.0,0,0
1,1,0.0289326782893267,C1626529981,0.0010202827763496,0.0,C1076835071,0.0004968964370546,0.0075506483412322,0,0
1,2,0.0004444250044442,C1184694332,0.0002629562982005,0.0001487056555269,C611572016,0.0006202598574821,6.181611374407582e-05,0,0
1,3,0.0005323180053231,C1799424291,0.000569177377892,0.000432332133676,M1472012329,0.0,0.0,0,0
1,3,0.0002141720021417,C540923243,0.0010705141388174,0.0010154544987146,M244297136,0.0,0.0,0,0
1,3,3.279700032797e-05,C1835316563,0.000809383033419,0.0008009493573264,M1399225534,0.0,0.0,0,0
1,3,0.0001439620014396,C490630452,5.4035989717223656e-05,1.7025192802056554e-05,M1857007886,0.0,0.0,0,0
1,3,0.0004416640044166,C648630181,8.265244215938304e-05,0.0,M1179272258,0.0,0.0,0,0
1,1,0.0084050900840509,C678680178,0.0,0.0,C1529115495,0.0021278786223277,0.0015940289099526,0,0
1,3,0.0001246640012466,C1002911155,3.773778920308484e-05,5.687917737789203e-06,M1467977993,0.0,0.0,0,0
1,3,0.0001526980015269,C1124317168,0.018258688688946,0.018219432133676,M1970612644,0.0,0.0,0,0
1,4,0.0038829800388298,C2006835220,0.018219432133676,0.0172212341902313,C747464370,0.0432903344418052,0.0371430049763033,0,0
1,3,7.491600074916001e-05,C1547817015,1.8611825192802055e-05,0.0,M35864696,0.0,0.0,0,0
1,3,0.0002560200025602,C1590129041,0.0001865552699228,0.000120737789203,M1178777373,0.0,0.0,0,0
1,4,0.0383736213837362,C340789130,0.0002903341902313,0.0,C1259769769,0.0005186636579572,0.0059728729857819,0,0
1,2,9.172800091728e-05,C208184824,0.0051643958868894,0.0051408128534704,C1219273867,0.0002404448931116,0.000437789099526,0,0
1,3,0.0006905800069058,C1774589469,0.0002728663239074,9.533676092544988e-05,M988786279,0.0,0.0,0,0
1,3,0.0003611620036116,C773296871,9.533676092544988e-05,2.490488431876607e-06,M1729734072,0.0,0.0,0,0
1,3,0.0008949440089494,C1052127672,0.0011344825192802,0.0009044169665809,M2037202079,0.0,0.0,0,0
1,3,0.0002193840021938,C1811880447,0.0009044169665809,0.0008480174807197,M1105282397,0.0,0.0,0,0
1,3,0.0009479560094795,C1314228008,0.0008480174807197,0.0006043244215938,M1590481849,0.0,0.0,0,0
1,3,0.0010757600107576,C1299126654,1.712082262210797e-05,0.0,M116356643,0.0,0.0,0,0
1,3,0.000625908006259,C1692523793,0.0040266323907455,0.0038657280205655,M1544067887,0.0,0.0,0,0
1,3,0.0007003340070033,C1771687225,0.0001485089974293,0.0,M347791431,0.0,0.0,0,0
1,3,0.000687209006872,C2128195220,0.0008370437017994,0.0006603807197943,M1720746883,0.0,0.0,0,0
1,3,9.111700091117e-05,C1095203437,0.0006603807197943,0.000636954755784,M45880026,0.0,0.0,0,0
1,3,0.0007694530076945,C824357143,0.000636954755784,0.0004391493573264,M1397530667,0.0,0.0,0,0
1,3,0.0011353890113538,C698498109,0.001435089974293,0.0011432136246786,M1265287441,0.0,0.0,0,0
1,3,0.0006683630066836,C1877240674,0.0124570437017994,0.0122852254498714,M1495257933,0.0,0.0,0,0
1,3,0.000426107004261,C1642356615,0.0001171722365038,7.630591259640103e-06,M2090563811,0.0,0.0,0,0
1,3,0.0006146710061467,C812168041,0.0031844987146529,0.003026483033419,M399149970,0.0,0.0,0,0
1,2,0.0004479530044795,C1418851979,0.0039644113110539,0.0038492537275064,C339924917,0.0001820954869358,0.0002878163507109,0,0
1,1,0.0144659671446596,C1936375962,0.0038492537275064,0.0038492537275064,C757108857,0.0035566738717339,0.0,0,0
1,1,0.005309407053094,C116184677,0.0038492537275064,0.0024843652956298,C1068824137,0.0066435515439429,0.0062818094786729,0,0
1,1,0.004372100043721,C1161382705,0.0024843652956298,0.001360429562982,C1529115495,0.0041243394299287,0.0015940289099526,0,0
1,1,0.0119537221195372,C516413619,0.001360429562982,0.0,C1826334428,0.0058053441805225,0.0007894914691943,0,0
1,1,0.0033349740333497,C990684641,0.0,0.0,C721748895,0.0047954589073634,0.0,0,0
1,1,0.0335979163359791,C1538462491,0.0,0.0,C1883840933,0.3990498812351544,0.4004739336492891,0,0
1,1,0.0183842431838424,C1423752095,0.0,0.0,C557041912,0.0142566710213776,0.0132117834123222,0,0
1,1,0.0286737882867378,C1962865655,0.0,0.0,C97730845,0.2470308788598574,0.2355530637440758,0,0
1,1,0.0472609724726097,C704869156,0.0,0.0,C1740000325,0.0122507510688836,0.0323073106635071,0,0
1,1,0.027198200271982,C1777043124,0.0,0.0,C1076835071,0.0073692688836104,0.0075506483412322,0,0
1,1,0.0154611541546115,C1482344533,0.0,0.0,C728885526,0.0129307216152019,0.021259498578199,0,0
1,1,0.0125274901252749,C1538849250,0.0,0.0,C401424608,0.0350932762470308,0.0279338421800947,0,0
1,1,0.0443200214432002,C1788034018,0.0,0.0,C306206744,0.0818844733966745,0.0842251011848341,0,0
1,1,0.0256481332564813,C1601756706,0.0,0.0,C728885526,0.0166032071258907,0.021259498578199,0,0
1,1,0.0236276912362769,C1366212088,0.0,0.0,C453211571,0.0789711358669833,0.0820300011848341,0,0
1,3,0.0007071670070716,C1300576734,0.0041115424164524,0.0039297488431876,M1052399527,0.0,0.0,0,0
1,3,0.0006511380065113,C657069980,0.0826917151670951,0.0825243249357326,M51376124,0.0,0.0,0,0
1,3,0.0008592790085927,C1730182538,0.0825243249357326,0.0823034280205655,M197855654,0.0,0.0,0,0
1,2,0.0002356890023568,C2083154356,0.0008915424164524,0.0008309514138817,C1234776885,0.0627835667458432,0.0479881199052132,0,0
1,1,0.0287126292871262,C10885570,0.0478496910025706,0.0404685498714653,C793315160,0.0006906940617577,0.003315525592417,0,0
1,3,0.0007363550073635,C1687087217,0.0404685498714653,0.0402792529562982,M928734079,0.0,0.0,0,0
1,3,0.000461300004613,C403960809,0.0402792529562982,0.0401606640102827,M684429600,0.0,0.0,0,0
1,3,0.0003787330037873,C991242536,0.0401606640102827,0.0400633010282776,M1450712470,0.0,0.0,0,0
1,3,0.0010542950105429,C1366499339,0.0002367866323907,0.0,M633727380,0.0,0.0,0,0
1,3,0.0010719750107197,C931911789,0.0003901053984575,0.000114530848329,M562685863,0.0,0.0,0,0
1,3,0.0003857190038571,C1773336805,0.000114530848329,1.5371722365038563e-05,M1664165134,0.0,0.0,0,0
1,3,0.0007028750070287,C168870325,1.5371722365038563e-05,0.0,M1682619279,0.0,0.0,0,0
1,3,0.000240206002402,C440472115,7.894601542416452e-05,1.7193830334190232e-05,M1882348832,0.0,0.0,0,0
1,3,0.0003375840033758,C2082678778,0.005554678663239,0.0054678935732647,M1300528434,0.0,0.0,0,0
1,3,0.0008999840089998,C1598434875,1.4884318766066838e-05,0.0,M1031775150,0.0,0.0,0,0
1,3,0.0002562560025625,C1476812556,0.0010745501285347,0.0010086719794344,M906347731,0.0,0.0,0,0
1,3,0.0008480380084803,C1482429406,0.0005094344473007,0.0002914272493573,M410958248,0.0,0.0,0,0
1,3,0.000947105009471,C1919576980,2.023136246786633e-05,0.0,M1792088662,0.0,0.0,0,0
1,3,0.0002569470025694,C1378559537,0.0023196143958868,0.0022535586118251,M1073051173,0.0,0.0,0,0
1,3,0.0004470280044702,C518167684,4.771696658097687e-05,0.0,M2088969892,0.0,0.0,0,0
1,3,0.0001068120010681,C1997704619,0.0,0.0,M1665308978,0.0,0.0,0,0
1,2,0.0001128590011285,C1775120226,0.0013113449871465,0.001282329562982,C1234776885,0.062839552256532,0.0479881199052132,0,0
1,3,0.0003488680034886,C211649273,0.001282329562982,0.0011926439588688,M1862347028,0.0,0.0,0,0
1,3,0.0006086770060867,C419280591,0.0001517737789203,0.0,M13643661,0.0,0.0,0,0
1,3,6.884300068843e-05,C1622863652,0.0062852442159383,0.0062675442159383,M102052782,0.0,0.0,0,0
1,3,0.000277807002778,C1932244589,7.619537275064267e-05,4.777120822622108e-06,M1913017282,0.0,0.0,0,0
1,3,0.0005078440050784,C1173504361,4.777120822622108e-06,0.0,M1792381498,0.0,0.0,0,0
1,3,0.0005610260056102,C1147394515,3.650385604113111e-06,0.0,M70978270,0.0,0.0,0,0
1,3,0.0005202160052021,C1402333753,0.0003417544987146,0.0002080203084832,M353891891,0.0,0.0,0,0
1,3,0.0005785670057856,C1340086275,0.0002080203084832,5.9286118251928026e-05,M332498651,0.0,0.0,0,0
1,3,0.0007299360072993,C1869177530,5.9286118251928026e-05,0.0,M1164289802,0.0,0.0,0,0
1,0,0.0047440760474407,C168468389,0.0051871709511568,0.0064067303341902,C200224114,0.0,0.0,0,0
1,3,0.0007537900075379,C359806817,0.0064067303341902,0.0062129514138817,M824900551,0.0,0.0,0,0
1,3,0.0004371950043719,C1503614751,0.0044381233933161,0.0043257313624678,M129371198,0.0,0.0,0,0
1,3,7.483200074832e-05,C66845334,5.888354755784063e-05,3.964370179948587e-05,M1701436909,0.0,0.0,0,0
1,3,0.0001296480012964,C1181567472,3.964370179948587e-05,6.312596401028278e-06,M1896708863,0.0,0.0,0,0
1,3,0.000254505002545,C763236610,0.0008204113110539,0.0007549832904884,M106113013,0.0,0.0,0,0
1,3,0.0002527310025273,C719182854,0.0027622107969151,0.0026972388174807,M807239968,0.0,0.0,0,0
1,3,0.0008361530083615,C1832284192,0.0265600814910025,0.026345129562982,M1917161212,0.0,0.0,0,0
1,1,0.0216007432160074,C918307166,0.026345129562982,0.0207922367609254,C401424608,0.0380689294536817,0.0279338421800947,0,0
1,3,0.0002091960020919,C1786040872,0.0013711053984575,0.0013173249357326,M882706486,0.0,0.0,0,0
1,3,0.0003919990039199,C1785807415,0.0005629820051413,0.0004622084832904,M1041451158,0.0,0.0,0,0
1,3,0.0002223960022239,C1924802798,0.0004836287917737,0.0004264550128534,M775574071,0.0,0.0,0,0
1,3,0.0005284120052841,C1320869181,0.0004264550128534,0.000290613881748,M1791589252,0.0,0.0,0,0
1,3,0.0001632110016321,C1226298219,0.000290613881748,0.000248654755784,M901815188,0.0,0.0,0,0
1,3,0.000596503005965,C755759908,5.9640102827763495e-06,0.0,M205496410,0.0,0.0,0,0
1,4,0.0056565170565651,C2068100669,0.0053476349614395,0.0038935149100257,C1286084959,0.0640772805225653,0.049947348578199,0,0
1,2,0.00051300600513,C1248435962,1.3933161953727508e-05,0.0,C932583850,0.0644665733966745,0.0644353765402843,0,0
1,3,0.0010364520103645,C944348744,0.0005351670951156,0.0002687244215938,M1225114731,0.0,0.0,0,0
1,3,5.769100057691001e-05,C397309480,0.0012731105398457,0.001258277377892,M288797801,0.0,0.0,0,0
1,2,0.0009420800094208,C1702478809,0.0002408997429305,0.0,C2083117811,0.0066829382422802,0.0068903459715639,0,0
1,3,0.000373506003735,C45643137,1.7275064267352185e-05,0.0,M1715686600,0.0,0.0,0,0
1,3,9.825700098257e-05,C1123166613,0.0002915167095115,0.0002662552699228,M1765690649,0.0,0.0,0,0
1,3,0.0009469160094691,C678115778,0.0006129820051413,0.0003695562982005,M1412564235,0.0,0.0,0,0
1,1,0.0032282470322824,C123674777,0.0003695562982005,0.0,C1049817027,0.002305345368171,0.0014392898104265,0,0
